epoch,train_loss,val_sharpe,val_mean_a,val_vol_a,val_util_a,val_risk_m,val_max_w_med,val_n_eff_med,val_ic_med,val_mu_std_med,val_select_score,val_select_key
1,-0.021403568061558825,2.654537563501797,0.31681058392859995,0.1193468076255124,0.2628119792207144,0.0017999534902628511,0.28720879554748535,5.438684907834933,-0.02799864373016553,0.2168612778186798,0.31681058392859995,mean_a
2,-0.02328186249360442,2.5509717553318154,0.3030245853587985,0.11878790297183509,0.24874682660447434,0.001809258625144139,0.2861318290233612,5.90098782583733,-0.03442605766994835,0.22419864684343338,0.3030245853587985,mean_a
3,-0.030758693667992606,2.521586656005996,0.31894674291834235,0.12648652869261628,0.2638810974895023,0.001835521514294669,0.30130714178085327,5.5270956229501085,-0.010782637526664657,0.21795184910297394,0.31894674291834235,mean_a
4,-0.03569059590288242,3.2403915773848304,0.3293228230904788,0.10163056384470037,0.27393045485951006,0.0018464122743656237,0.28697988390922546,5.5515026051661325,-0.027996158720493113,0.22110595554113388,0.3293228230904788,mean_a
5,-0.021069767537195923,2.3018950077503493,0.2982438064645976,0.12956446990767423,0.2448096616717521,0.0017811381597615157,0.31476445496082306,5.583002369161204,-0.0029762595630711732,0.2057442143559456,0.2982438064645976,mean_a
6,-0.030846348167151996,2.2709707039045086,0.30703519005328417,0.1351999783718582,0.25189419044181705,0.0018380333203822374,0.33407631516456604,5.058050327685359,0.005754584430326706,0.20643699169158936,0.30703519005328417,mean_a
7,-0.03544852161461389,2.2226306295602893,0.27157230535522103,0.12218508183103932,0.2129040108411573,0.0019556098171354583,0.27576708793640137,6.1648021563491575,-0.01307564560608894,0.22327502816915512,0.27157230535522103,mean_a
8,-0.028568856271081848,3.109580652998111,0.283912514543772,0.09130250867329244,0.2321584766941669,0.0017251345949868362,0.2803528159856796,6.1228801315266805,-0.019559999947307234,0.21798691898584366,0.283912514543772,mean_a
9,-0.029030084671256572,2.675224750408294,0.2857314245775342,0.10680651206267829,0.22870521910954267,0.0019008735155997176,0.28604044020175934,5.438352177715117,-0.01559696757677485,0.2219678908586502,0.2857314245775342,mean_a
10,-0.025967231804603023,2.940785129474218,0.2848385898396373,0.0968580080815434,0.22910202952334657,0.001857885343876357,0.26647821068763733,6.0782645209582125,-0.024111246632963396,0.22761115431785583,0.2848385898396373,mean_a
11,-0.026958589241411045,2.2443839385080113,0.27115472173318267,0.12081476661751223,0.2082845174591057,0.0020956734758025655,0.2769220620393753,5.545908597467577,-0.013023781853029248,0.21537181735038757,0.27115472173318267,mean_a
12,-0.03695593716723746,2.2060034717064636,0.2902959962375462,0.13159362619260995,0.2293524112610612,0.0020314528325495,0.2712491750717163,5.552065475787632,0.0022347995157306058,0.21582838892936707,0.2902959962375462,mean_a
13,-0.03558570994554382,2.6833217481968545,0.2900799217168242,0.10810478538739139,0.23339815135113895,0.0018893923455228407,0.268952876329422,5.568532575377427,-0.008337652413786305,0.22589870542287827,0.2900799217168242,mean_a
14,-0.02653318041886546,2.872135755440472,0.287113543599844,0.09996517158115319,0.22882921708514914,0.0019428108838231613,0.2674659490585327,5.9242996895577535,-0.014349011560415343,0.23508307337760925,0.287113543599844,mean_a
