Date,AAPL,AGG,AMZN,BAC,BND,BNDX,CORN,CSCO,DBA,DBC,DIA,DIS,EEM,EFA,EMB,GLD,GOOGL,HD,HYG,IEF,IWM,JNJ,JPM,KO,LQD,MA,META,MSFT,MUB,NVDA,PALL,PFE,PG,QQQ,SHY,SLV,SPY,TLT,TSLA,UNG,USO,V,VNQ,WEAT,WMT,XOM
2020-11-01,116.08548736572266,105.33878326416016,158.40199279785156,25.376237869262695,78.2192153930664,50.74284744262695,14.149999618530273,37.82015609741211,14.225922584533691,12.53796100616455,274.1120300292969,146.203857421875,43.953697204589844,61.60443115234375,93.04938507080078,166.6699981689453,87.40315246582031,250.3577423095703,68.7445068359375,109.28868103027344,171.6075439453125,127.45217895507812,105.17935180664062,45.34815216064453,119.31147003173828,328.51055908203125,275.916015625,205.9706573486328,105.3305892944336,13.363626480102539,223.72999572753906,31.344417572021484,125.0152359008789,291.70550537109375,79.03302764892578,21.049999237060547,340.4919128417969,141.9704132080078,189.1999969482422,42.400001525878906,30.969999313354492,203.64979553222656,71.3619613647461,5.71999979019165,47.86461639404297,31.267017364501953
2020-12-01,129.60910034179688,105.30667877197266,162.84649658203125,27.313697814941406,78.08868408203125,50.80979919433594,15.579999923706055,39.3410530090332,14.756193161010742,13.22152328491211,283.21148681640625,178.9690704345703,46.605525970458984,64.07211303710938,94.74237060546875,178.36000061035156,87.31548309326172,239.7174072265625,69.8238525390625,108.95819854736328,185.86553955078125,139.60330200195312,113.37919616699219,48.573482513427734,119.2623291015625,348.4549865722656,272.12054443359375,214.56497192382812,105.88151550292969,13.018107414245605,229.55999755859375,30.426877975463867,125.25829315185547,305.4526062011719,79.04121398925781,24.56999969482422,351.6077880859375,140.08892822265625,235.22332763671875,36.79999923706055,33.0099983215332,212.08189392089844,72.15203094482422,6.190000057220459,45.157955169677734,34.6163444519043
2021-01-01,128.89602661132812,104.8158187866211,160.30999755859375,26.885473251342773,77.79759979248047,50.64500045776367,16.8799991607666,39.19159698486328,14.984759330749512,13.662240028381348,278.21197509765625,166.11782836914062,48.5819091796875,64.18872833251953,93.7030029296875,172.61000061035156,91.03797149658203,245.74302673339844,70.12567901611328,107.90564727783203,195.47964477539062,144.70376586914062,114.80679321289062,42.647945404052734,117.5513916015625,308.77130126953125,257.3469543457031,223.76805114746094,106.5862045288086,12.956863403320312,208.3699951171875,29.674684524536133,115.41878509521484,306.8059997558594,79.11905670166016,24.989999771118164,349.50823974609375,135.2784423828125,264.510009765625,37.63999938964844,35.18000030517578,187.37637329101562,73.33893585205078,6.300000190734863,44.172264099121094,37.656402587890625
2021-02-01,118.44447326660156,103.05563354492188,154.64649963378906,31.473684310913086,76.47173309326172,49.76581954956055,17.219999313354492,39.766448974609375,15.816736221313477,15.047351837158203,287.27618408203125,186.733154296875,48.964656829833984,65.62517547607422,90.55897521972656,161.80999755859375,100.73033905029297,234.41860961914062,69.69832611083984,105.28617858886719,207.60446166992188,140.561279296875,132.2592315673828,43.391963958740234,114.66460418701172,345.8762512207031,256.6396179199219,224.17323303222656,104.7644271850586,13.679780960083008,217.00999450683594,27.983739852905273,111.87645721435547,306.3963317871094,79.04578399658203,24.65999984741211,359.2265625,127.37532043457031,225.1666717529297,41.279998779296875,41.310001373291016,205.9346160888672,75.85089111328125,6.289999961853027,40.8488883972168,45.65964126586914
2021-03-01,119.4920883178711,101.87319946289062,154.70399475097656,35.082603454589844,75.50619506835938,49.76078796386719,17.530000686645508,45.82846450805664,15.487603187561035,14.939421653747559,307.10565185546875,182.26834106445312,48.6092414855957,67.27445983886719,89.89833068847656,159.9600067138672,102.75350952148438,276.9848937988281,70.55298614501953,102.77983093261719,210.10545349121094,146.69508361816406,136.80657958984375,46.6868896484375,112.96250915527344,348.0266418457031,293.4092102050781,227.96734619140625,105.34441375732422,13.314457893371582,244.85000610351562,30.273237228393555,122.65381622314453,311.2633972167969,79.0091323852539,22.700000762939453,374.3092346191406,120.68885803222656,222.64332580566406,38.31999969482422,40.529998779296875,205.61338806152344,79.29513549804688,6.010000228881836,42.70709228515625,47.68197250366211
2021-04-01,128.5995330810547,102.63291931152344,173.37100219726562,36.93357849121094,76.10169982910156,49.66919708251953,20.790000915527344,45.11945724487305,16.822425842285156,16.108673095703125,315.8970642089844,183.75001525878906,49.19248580932617,69.26068878173828,92.05803680419922,165.66000366210938,117.24996185302734,295.5397644042969,71.01560974121094,103.80732727050781,214.26393127441406,145.2490997314453,138.22653198242188,48.209716796875,114.15013122558594,373.4505615234375,323.8429260253906,243.83425903320312,106.15892791748047,14.976669311523438,274.6400146484375,32.29536056518555,120.83345794677734,330.07476806640625,79.0567398071289,24.010000228881836,395.4048767089844,123.67984008789062,236.47999572753906,42.040000915527344,43.27000045776367,226.81275939941406,86.02763366699219,7.099999904632568,44.17356872558594,48.88618469238281
2021-05-01,121.8985595703125,102.84209442138672,161.15350341796875,38.62852478027344,76.2745361328125,49.669979095458984,20.290000915527344,47.219234466552734,16.996135711669922,16.72927474975586,322.2474365234375,176.46994018554688,50.00354766845703,71.67253112792969,92.95146179199219,178.3800048828125,117.41685485839844,291.19342041015625,71.0440444946289,104.24530029296875,214.8451385498047,151.0687255859375,148.4691162109375,49.37968826293945,114.86190795898438,352.8730163574219,327.47906494140625,241.41696166992188,106.5260238647461,16.208965301513672,263.1499938964844,32.362205505371094,122.90992736816406,326.1098937988281,79.11083221435547,25.899999618530273,398.0011291503906,123.67030334472656,208.4066619873047,42.08000183105469,45.41999816894531,220.7335968017578,86.72224426269531,6.599999904632568,44.84291458129883,49.85127258300781
2021-06-01,134.20742797851562,103.69908142089844,172.00799560546875,37.57146072387695,76.95641326904297,49.85243225097656,21.3700008392334,47.30849075317383,17.03270721435547,17.313899993896484,322.267578125,173.62510681152344,50.25872039794922,69.94343566894531,93.74356842041016,165.6300048828125,121.64851379394531,291.1751708984375,71.98690795898438,105.30693054199219,218.53224182128906,147.96060180664062,140.6044921875,48.32582473754883,117.40116882324219,357.28662109375,346.3868408203125,262.5395202636719,106.90216064453125,19.9587459564209,259.6600036621094,33.04393005371094,122.98283386230469,346.1297912597656,78.9751968383789,24.219999313354492,405.6003723144531,129.13888549804688,226.56666564941406,52.31999969482422,49.880001068115234,227.3950653076172,88.38063049316406,6.769999980926514,44.69887924194336,54.65871810913086
2021-07-01,142.92855834960938,104.86798858642578,166.37950134277344,35.10327911376953,77.85826873779297,50.59606170654297,20.1200008392334,49.42398452758789,17.05099105834961,17.538755416870117,326.9755859375,173.87205505371094,47.229469299316406,71.44818115234375,94.27034759521484,169.82000732421875,134.2398681640625,301.23828125,72.06388092041016,107.40538024902344,210.9217529296875,154.66073608398438,137.20555114746094,51.317474365234375,119.07528686523438,377.6910095214844,354.94415283203125,276.1171875,107.39301300048828,19.4608097076416,248.08999633789062,36.12386703491211,129.636474609375,356.44537353515625,79.10533905029297,23.6299991607666,416.8614196777344,133.95664978027344,229.06666564941406,55.040000915527344,50.65999984741211,239.61965942382812,92.9445571899414,6.909999847412109,45.18384552001953,49.88430404663086
2021-08-01,148.778564453125,104.64937591552734,173.5395050048828,38.205474853515625,77.70845794677734,50.3797492980957,20.0,53.049312591552734,17.489837646484375,17.250940322875977,331.32586669921875,179.08761596679688,47.970863342285156,72.48182678222656,95.12252044677734,169.69000244140625,144.1748504638672,299.393310546875,72.50951385498047,106.98395538330078,215.56863403320312,155.4960174560547,145.4242401123047,50.66958999633789,118.6771011352539,339.22894287109375,377.9363098144531,292.5635070800781,107.19042205810547,22.34115219116211,231.02000427246094,39.22679901123047,130.59857177734375,371.4826354980469,79.0805892944336,22.139999389648438,429.2671813964844,133.51239013671875,245.24000549316406,61.279998779296875,48.040000915527344,222.80474853515625,94.94703674316406,7.079999923706055,46.94301986694336,47.24148941040039
2021-09-01,138.8639373779297,103.6889877319336,164.2519989013672,38.84605026245117,76.92127990722656,49.837955474853516,20.170000076293945,48.92365646362305,17.480695724487305,18.15036392211914,317.248291015625,167.10562133789062,46.1128044128418,70.1178970336914,92.6165542602539,164.22000122070312,133.1931610107422,301.302490234375,72.2483901977539,105.27144622802734,208.7271270751953,145.91250610351562,148.82461547851562,47.2142333984375,116.89484405517578,340.6495361328125,338.0984802246094,273.74249267578125,106.43948364257812,20.67906951904297,178.35000610351562,36.621337890625,128.2230682373047,349.982666015625,78.9998779296875,20.520000457763672,407.9540710449219,129.62428283691406,258.49334716796875,80.63999938964844,52.560001373291016,216.924560546875,89.00081634521484,7.079999923706055,44.34162139892578,51.73884963989258
2021-10-01,147.00927734375,103.66658020019531,168.6215057373047,43.94759750366211,76.97846221923828,49.6186637878418,21.3700008392334,50.3078727722168,17.636119842529297,19.20269012451172,336.65966796875,167.00686645507812,46.6070556640625,72.34701538085938,92.7581787109375,166.64999389648438,147.51126098632812,342.9466247558594,72.0107421875,104.80394744873047,218.26023864746094,147.15931701660156,154.4615936279297,51.10639953613281,117.49346923828125,328.7354736328125,322.33868408203125,322.0008544921875,106.3785629272461,25.52142333984375,185.74000549316406,37.24290084838867,131.14886474609375,377.9238586425781,78.73664855957031,22.09000015258789,437.9761962890625,132.8198699951172,371.3333435058594,73.83999633789062,57.150001525878906,206.23170471191406,95.94046783447266,7.53000020980835,47.535701751708984,56.70867156982422
2021-11-01,162.2205352783203,103.94708251953125,175.35350036621094,40.90308380126953,77.13187408447266,50.14243698120117,21.030000686645508,49.62518310546875,17.700119018554688,17.52076530456543,324.24090576171875,143.13180541992188,44.7032356262207,69.0662612915039,91.00070190429688,165.5,141.38497924804688,369.58050537109375,71.17726135253906,105.94722747802734,208.80438232421875,140.880126953125,145.27615356445312,47.552433013916016,117.34870910644531,308.94189453125,323.22528076171875,321.0007629394531,107.16299438476562,32.61775207519531,160.91000366210938,45.74899673461914,133.4292755126953,385.4703674316406,78.69168853759766,21.059999465942383,434.4570617675781,136.500244140625,381.586669921875,60.31999969482422,47.90999984741211,188.70245361328125,93.91677856445312,7.579999923706055,44.73929214477539,52.63606262207031
2021-12-01,174.51629638671875,103.48460388183594,166.7169952392578,40.92148208618164,76.6471939086914,48.36207962036133,21.540000915527344,57.34404373168945,18.05668067932129,18.690017700195312,342.2251892089844,152.99989318847656,44.71238708496094,70.72012329101562,92.64888000488281,170.9600067138672,144.32879638671875,382.8651123046875,72.54705810546875,105.28968811035156,212.90060424804688,155.57119750976562,144.8370819091797,54.097496032714844,117.10235595703125,352.4990234375,335.070068359375,327.1620178222656,106.99916076660156,29.358572006225586,176.1699981689453,50.720096588134766,150.9639129638672,389.41485595703125,78.47240447998047,21.510000228881836,452.95843505859375,133.6087646484375,352.260009765625,49.959999084472656,54.36000061035156,211.41407775878906,102.07313537597656,7.389999866485596,46.030921936035156,54.54689025878906
2022-01-01,171.77426147460938,101.66378021240234,149.57350158691406,42.64340591430664,75.4231185913086,49.115848541259766,22.610000610351562,50.376243591308594,18.45895767211914,20.165071487426758,331.30609130859375,141.22535705566406,45.36766052246094,69.47814178466797,90.1255111694336,168.08999633789062,134.81478881835938,339.95550537109375,71.09676361083984,103.23800659179688,193.1862030029297,156.68067932128906,135.91915893554688,55.74207305908203,113.31744384765625,379.0453796386719,312.0679016113281,302.5119934082031,104.7207260131836,24.445344924926758,219.72000122070312,45.25727844238281,148.07530212402344,355.806640625,77.99301147460938,20.799999237060547,430.5762023925781,128.68032836914062,312.239990234375,68.04000091552734,62.47999954223633,220.64283752441406,94.35494232177734,7.309999942779541,44.65750503540039,67.71337890625
2022-02-01,162.28036499023438,100.35435485839844,153.56300354003906,40.85042190551758,74.44171905517578,48.45676803588867,24.579999923706055,50.76413345336914,19.13551139831543,21.469236373901367,320.46533203125,146.6483612060547,43.40767288208008,67.0956039428711,84.84009552001953,178.3800048828125,134.56918334960938,292.57220458984375,70.23218536376953,102.82530212402344,195.18296813964844,149.66012573242188,130.47686767578125,56.86587905883789,110.69206237792969,354.4350280761719,210.22694396972656,290.65399169921875,104.0193862915039,24.344512939453125,233.49000549316406,40.62495040893555,144.643798828125,339.8808288574219,77.63495635986328,22.6200008392334,417.8669738769531,126.40299987792969,290.1433410644531,61.84000015258789,67.4800033569336,210.83843994140625,91.06885528564453,8.84000015258789,43.1722297668457,69.90629577636719
2022-03-01,171.82582092285156,97.53035736083984,162.99749755859375,38.09626388549805,72.39847564697266,47.38718795776367,27.15999984741211,50.75501251220703,20.004058837890625,23.43897247314453,328.0340576171875,135.4862518310547,41.940006256103516,67.44383239746094,83.905517578125,180.64999389648438,138.565185546875,277.28729248046875,69.32345581054688,98.65541076660156,197.054931640625,162.20773315429688,125.43446350097656,56.6465950012207,107.47200775146484,351.05596923828125,221.5138397216797,300.53485107421875,101.31815338134766,27.240694046020508,208.89999389648438,44.805145263671875,141.7766876220703,355.30682373046875,76.54476165771484,22.8799991607666,432.2319030761719,119.52919006347656,359.20001220703125,78.87999725341797,74.12000274658203,216.70237731933594,96.24666595458984,9.859999656677246,47.567378997802734,74.43978881835938
2022-04-01,155.13626098632812,93.815185546875,124.28150177001953,33.1373176574707,69.45864868164062,45.962284088134766,29.979999542236328,44.58358383178711,20.17776870727539,24.761125564575195,312.5213928222656,110.26778411865234,39.366943359375,62.898704528808594,78.28148651123047,176.91000366210938,113.69733428955078,279.95782470703125,66.3995590209961,94.46273040771484,177.89712524414062,165.16397094726562,109.82875061035156,59.48310852050781,100.26641082763672,356.94976806640625,199.70713806152344,270.5213928222656,98.77227020263672,18.51936149597168,213.05999755859375,42.46839141845703,148.96762084960938,307.3797302246094,76.15400695800781,21.040000915527344,395.5202331542969,108.24252319335938,290.2533264160156,100.0,77.16000366210938,208.2598114013672,92.81739044189453,10.420000076293945,49.0564079284668,76.83728790283203
2022-05-01,146.46670532226562,94.50357055664062,120.20950317382812,34.54900360107422,70.07979583740234,45.6517448425293,28.219999313354492,41.28715515136719,20.10462760925293,25.903392791748047,313.1189270019531,109.09231567382812,39.60845947265625,64.15410614013672,78.90936279296875,171.13999938964844,113.3510971069336,282.14794921875,67.49365234375,95.038330078125,178.24339294433594,164.31277465820312,122.57290649414062,58.350711822509766,102.12020111083984,352.025146484375,192.90313720703125,265.0138244628906,100.2002944946289,18.64417266845703,184.55999755859375,45.904293060302734,137.98141479492188,302.5028991699219,76.60049438476562,19.84000015258789,396.4130859375,105.78546905517578,252.75332641601562,111.63999938964844,85.47000122070312,207.32174682617188,88.4685287475586,10.970000267028809,41.2453498840332,86.52643585205078
2022-06-01,134.73764038085938,93.03237915039062,106.20999908447266,28.91156578063965,68.90956115722656,44.86183547973633,25.15999984741211,39.07844924926758,18.632665634155273,23.96063804626465,292.5926818847656,93.24805450439453,37.249046325683594,57.26311111450195,74.07801055908203,168.4600067138672,108.56941986083984,255.60592651367188,62.73686218261719,94.2146224975586,162.9016571044922,163.5080108642578,104.38581085205078,57.918006896972656,98.40692901611328,310.3275146484375,160.63636779785156,250.9362335205078,98.74659729003906,15.136409759521484,178.58999633789062,45.74639892578125,134.16517639160156,275.0276184082031,76.1262435913086,18.639999389648438,362.16021728515625,104.42915344238281,224.47332763671875,76.04000091552734,80.3499984741211,192.75836181640625,81.3603286743164,9.039999961853027,39.126468658447266,77.97945404052734
2022-07-01,160.1536865234375,95.39057922363281,134.9499969482422,31.581445693969727,70.54732513427734,46.304012298583984,25.0,41.58042907714844,18.45895767211914,23.483943939208984,313.12432861328125,104.8052749633789,37.43443298339844,61.55526351928711,76.70384216308594,164.10000610351562,115.89985656738281,282.23236083984375,66.898681640625,96.97886657714844,180.58409118652344,160.7538299560547,106.93496704101562,59.50485610961914,102.74910736083984,348.01177978515625,158.49456787109375,274.2975158691406,100.94969940185547,18.1397647857666,196.75999450683594,44.0711555480957,129.61181640625,310.1433410644531,76.4249267578125,18.700000762939453,397.2191467285156,106.9464111328125,297.1499938964844,114.4800033569336,78.05000305175781,207.65895080566406,88.9332275390625,8.460000038146973,42.495887756347656,88.25956726074219
2022-08-01,154.9404296875,92.47997283935547,126.7699966430664,31.394628524780273,68.5730972290039,44.629798889160156,26.8700008392334,41.35359573364258,18.861230850219727,23.133169174194336,300.8548889160156,110.7123031616211,36.937931060791016,57.790016174316406,74.64939880371094,159.27000427246094,107.82910919189453,270.4906005859375,64.05348205566406,93.2195816040039,176.96755981445312,148.61349487304688,106.3565673828125,57.223697662353516,98.2269058227539,319.5613098144531,162.3099822998047,255.46975708007812,98.49053192138672,15.074691772460938,192.64999389648438,39.770450592041016,129.5423126220703,294.2262268066406,75.79788208007812,16.579999923706055,381.0118103027344,102.0936279296875,275.6099853515625,126.5999984741211,73.11000061035156,194.5401611328125,83.58609771728516,8.539999961853027,42.65679168701172,87.03941345214844
2022-09-01,136.38539123535156,88.63743591308594,113.0,28.209396362304688,65.69801330566406,43.337921142578125,27.040000915527344,36.98890686035156,18.303531646728516,21.505212783813477,274.3622131347656,93.17890167236328,32.67550277709961,52.46058654785156,69.76029968261719,154.6699981689453,95.30451202392578,260.4749450683594,61.5943603515625,88.80353546142578,159.04901123046875,151.4851531982422,97.72496795654297,51.94736099243164,92.31846618652344,280.124755859375,135.16366577148438,228.0383758544922,95.7111587524414,12.1234712600708,200.8800048828125,38.4778938293457,118.56401062011719,262.7557678222656,74.8824234008789,17.5,344.3741760253906,93.65839385986328,265.25,93.5199966430664,65.27999877929688,174.2301483154297,72.04705810546875,9.149999618530273,41.92140579223633,80.27251434326172
2022-10-01,151.3265838623047,87.48976135253906,102.44000244140625,33.886260986328125,64.93114471435547,43.571102142333984,27.40999984741211,42.010154724121094,18.12982177734375,22.593515396118164,313.5068664550781,105.23990631103516,32.02911376953125,55.55147171020508,69.57551574707031,151.91000366210938,94.16863250732422,279.5334167480469,63.667076110839844,87.49699401855469,177.71820068359375,161.32391357421875,117.71884155273438,55.9035530090332,91.58204650878906,323.3148498535156,92.80549621582031,227.2844696044922,94.89138793945312,13.48374080657959,171.6300048828125,40.93111801147461,126.47140502929688,273.75665283203125,74.77964782714844,17.6200008392334,373.8930358886719,88.04817199707031,227.5399932861328,81.5199966430664,71.52999877929688,203.17205810546875,75.38011932373047,8.979999542236328,46.0036506652832,101.87834167480469
2022-11-01,146.08628845214844,90.81398010253906,96.54000091552734,35.58808898925781,67.30272674560547,44.62668991088867,26.420000076293945,46.40428924560547,18.33095932006836,22.926300048828125,331.63995361328125,96.67570495605469,37.022247314453125,62.86654281616211,76.57337951660156,164.80999755859375,100.6252212524414,305.83197021484375,65.92474365234375,90.63927459716797,181.634521484375,165.06097412109375,130.37750244140625,59.41562271118164,97.6975326538086,351.6829833984375,117.65057373046875,249.81414794921875,99.4902114868164,16.906375885009766,174.67999267578125,44.07899475097656,141.07339477539062,288.9341125488281,75.26751708984375,20.43000030517578,394.67828369140625,94.33757019042969,194.6999969482422,84.87999725341797,70.2300033569336,212.82260131835938,80.01302337646484,8.039999961853027,49.264930725097656,102.36560821533203
2022-12-01,128.43666076660156,89.8172836303711,84.0,31.140756607055664,66.60606384277344,43.201438903808594,26.93000030517578,44.46299362182617,18.422386169433594,22.17078399658203,318.0856628417969,85.81980895996094,35.5046272277832,61.48033142089844,75.30782318115234,169.63999938964844,87.91131591796875,299.9613952636719,64.4014892578125,89.13157653808594,169.0227508544922,164.86639404296875,126.52792358398438,59.83700942993164,95.87551879882812,343.1277160644531,119.8820571899414,235.47569274902344,99.02775573730469,14.603379249572754,165.11000061035156,45.441165924072266,143.34327697753906,262.2626647949219,75.16724395751953,22.020000457763672,370.23358154296875,91.65155029296875,123.18000030517578,56.400001525878906,70.11000061035156,204.21592712402344,74.92591094970703,7.980000019073486,45.82911682128906,102.22582244873047
