epoch,train_loss,val_sharpe,val_mean_a,val_vol_a,val_util_a,val_risk_m,val_max_w_med,val_n_eff_med,val_ic_med,val_mu_std_med,val_select_score,val_select_key
1,-2.361489017804464,2.9618881359526106,0.29207687452435493,0.0986117169571816,0.10264162649400532,0.00157862706691958,0.023031342774629593,72.6743790122845,0.03422577030390664,0.5262698829174042,2.9618881359526106,sharpe_a
2,-2.5975216411881976,2.979716060158417,0.2904394380748272,0.09747218600969859,0.10405874764546752,0.001553172420244664,0.022823327220976353,72.6618748871861,0.02576240570078915,0.5244747698307037,2.979716060158417,sharpe_a
3,-2.6009579532676272,3.0331443401523552,0.29384715063497424,0.09687872309340251,0.10937160975299776,0.0015372961740164708,0.0232397997751832,72.25270917539638,0.036508421618792454,0.5120037794113159,3.0331443401523552,sharpe_a
4,-2.523700793584188,3.0659170232734576,0.29574762796983123,0.09646302418550051,0.11125721270218492,0.001537420127230386,0.023030657321214676,72.59106858229079,0.037949632331982314,0.5300517380237579,3.0659170232734576,sharpe_a
5,-2.423397888739904,3.117881111786639,0.2983228573575616,0.09568128054231541,0.1165652556810528,0.0015146466806375731,0.022843132726848125,72.22937861591286,0.03551065020764094,0.5467754304409027,3.117881111786639,sharpe_a
6,-2.3679206404421063,3.05509904223089,0.2978766327723861,0.09750146514131204,0.11369548877701163,0.0015348428666281204,0.02299861516803503,72.17585721377652,0.02919761429751646,0.49873970448970795,3.05509904223089,sharpe_a
7,-2.344407296842999,3.0939396914127966,0.2983088062610477,0.09641713672891147,0.1155622482765466,0.001522887983204176,0.02300705760717392,72.21144350223446,0.03400881130564479,0.509943962097168,3.0939396914127966,sharpe_a
8,-2.4240207042959003,3.2373776682739988,0.3044310254044831,0.09403630240136686,0.12440359289757907,0.0015002286042242001,0.023178093135356903,71.85903517734738,0.04495959467402673,0.5400460660457611,3.2373776682739988,sharpe_a
9,-2.581287923786375,3.151948669546934,0.3019885462708771,0.09581010921447952,0.1199703011661768,0.001516818709205836,0.023515519686043262,72.25308719391667,0.044783127797237546,0.5112775564193726,3.151948669546934,sharpe_a
10,-2.537632339530521,3.1387093926357585,0.3015888878144324,0.0960869102819461,0.1215051778126508,0.00150069758334818,0.023341345600783825,72.12527769337927,0.03728727956531998,0.5106910765171051,3.1387093926357585,sharpe_a
11,-2.605822346276707,3.1866646568380284,0.3053370548877865,0.09581712786420736,0.12612210121005774,0.0014934579473144065,0.02364038024097681,71.80151960877934,0.03900650756006639,0.5412993729114532,3.1866646568380284,sharpe_a
12,-2.560377154085371,3.170220847234306,0.30447221477515996,0.09604132628097839,0.12622533715330064,0.0014853906468488276,0.023632559925317764,71.71643394982645,0.03213299804758779,0.5319807231426239,3.170220847234306,sharpe_a
13,-2.4412768251366086,3.218709867298101,0.3053344578947872,0.09486237358444395,0.12823003134690225,0.0014758702212323744,0.023553725332021713,71.79072708254962,0.03633702829117143,0.5475030243396759,3.218709867298101,sharpe_a
14,-2.670845036705335,3.2332058782206112,0.3071030208375305,0.09498405990877105,0.1297120857052505,0.001478257792769,0.023864411748945713,71.9820499875116,0.037319927638575945,0.5508011281490326,3.2332058782206112,sharpe_a
15,-2.663276350332631,3.2674935826600713,0.3106585091445595,0.09507547644160465,0.133938021492213,0.0014726707304362208,0.02380468975752592,71.7654280635011,0.050291946955396655,0.5392990410327911,3.2674935826600713,sharpe_a
16,-2.50930006057024,3.254625176823446,0.30598041764460504,0.09401402650611553,0.13108988455496728,0.0014574211090803146,0.023809603415429592,71.62706151373057,0.03743577475158098,0.5415280759334564,3.254625176823446,sharpe_a
17,-2.6232627075579433,3.246869397513964,0.3108972373884171,0.09575292360795769,0.1342468864750117,0.0014720862576117117,0.023457988165318966,71.85657537095024,0.03610534209017736,0.5307262539863586,3.246869397513964,sharpe_a
18,-2.636896835433112,3.243871794455929,0.3111025681719184,0.0959047052045574,0.1356103727594018,0.0014624349617709715,0.023219908587634563,71.41951871293512,0.037659357954763356,0.5167611837387085,3.243871794455929,sharpe_a
19,-2.5936235156324177,3.254139428216399,0.30856050667352974,0.09482092377320116,0.13381459168158472,0.0014562159582662086,0.023720549419522285,71.46228492439118,0.03526470632753363,0.5215620994567871,3.254139428216399,sharpe_a
20,-2.468737126638492,3.306637019778486,0.31332729756832123,0.0947570887553919,0.13976492825895548,0.001446353077578048,0.023714052513241768,71.53826513442694,0.044561769191119094,0.5362788438796997,3.306637019778486,sharpe_a
21,-2.607923603720135,3.3658798915397754,0.3144317732658237,0.09341740745199793,0.14296422840561718,0.001428896207168388,0.02346825134009123,71.45344305413182,0.046894734415364646,0.5586320459842682,3.3658798915397754,sharpe_a
22,-2.5672441493305893,3.335964788976991,0.3148595744278282,0.09438336263766359,0.14288076548837125,0.001433156741162141,0.023404440842568874,71.48178283718752,0.044032401943158245,0.5390492379665375,3.335964788976991,sharpe_a
23,-2.62229599389765,3.3359303169310093,0.3103619464673102,0.09303609997150696,0.1406333886552602,0.0014144046484337498,0.023248430341482162,71.32928505003154,0.04365553630428242,0.5687303245067596,3.3359303169310093,sharpe_a
24,-2.5195253723197513,3.4062289015647873,0.31767041189596057,0.09326161601958687,0.14866381126921624,0.0014083883385562028,0.0237770052626729,70.99325352192491,0.056285436637618105,0.5639759600162506,3.4062289015647873,sharpe_a
25,-2.4197660982608795,3.399952234824276,0.3194102549459785,0.0939455124313201,0.1511833273107186,0.001401891063627166,0.023701162077486515,71.02376688419238,0.05993010005793639,0.5394698083400726,3.399952234824276,sharpe_a
