yyyymm,date,EqualWeight_TopK,diagSigma_kappa_0.0,diagSigma_kappa_0.1,diagSigma_kappa_0.5,diagSigma_kappa_1.0,diagSigma_kappa_10.0,identity_kappa_0.0,identity_kappa_0.1,identity_kappa_0.5,identity_kappa_1.0,identity_kappa_10.0
202106,2021-06-01,3.048235591849415,2.8761512035568058,3.1907352086727414,3.0777461056900175,2.986787326203339,3.0206509170596068,2.8761512035568058,3.231048968676165,3.0428195821555577,3.0479658080610985,3.0481010386303695
202107,2021-07-01,3.1503666643896175,2.9709261667782876,3.2734474809536027,3.147556873978164,3.065305248201874,3.1179825260924665,2.9709261667782876,3.3206414244870976,3.143840723036354,3.149840005004395,3.150217470065837
202108,2021-08-01,3.154775098477765,2.8615600508503904,3.2008694196486394,3.091019719183776,3.0251411841950246,3.1019018284168514,2.8615600508503904,3.2801179729321617,3.1352069611753106,3.1474902355189687,3.153923577318561
202109,2021-09-01,3.2544020442984163,3.2986677423491386,3.5956531514031145,3.224533341458207,3.1339974979940575,3.202558996113424,3.2986677423491386,3.379307614131552,3.2310650983130262,3.2451197669050305,3.2533256796741212
202110,2021-10-01,3.1149949487598882,3.321371973032039,3.584457213158588,3.2157173311295706,3.1218097745173066,3.1631375080244353,3.321371973032039,3.330596516542258,3.1310780003061964,3.1277625273371763,3.1164168412785456
202111,2021-11-01,3.2296459263891837,3.4615394038964316,3.746356016126382,3.3482672440082637,3.2538687977571152,3.2989015926934298,3.4615394038964316,3.4777672775134887,3.2566126729235747,3.248618093539067,3.2317602032526227
202112,2021-12-01,3.255677260113391,3.5424931582778822,3.783968544169853,3.373864262308176,3.2782026807780618,3.3365954320386053,3.5424931582778822,3.473932103862018,3.260239623592456,3.2626732125549283,3.256499687334664
202201,2022-01-01,3.3540298376434228,3.6741686447081032,3.836604852475262,3.384542623239708,3.2886782648107817,3.363478910135988,3.6741686447081032,3.4908600942786587,3.319439696478688,3.3396699102445395,3.352498159952504
202202,2022-02-01,3.4170752393094914,3.775251275652984,3.926046515536454,3.476356335310889,3.3562981749639165,3.4035165335645794,3.775251275652984,3.5671968829812,3.382662610754462,3.402761123513552,3.41553603846381
202203,2022-03-01,3.2415292350522784,3.474072942894384,3.706956736836651,3.3271851071217187,3.1983988244660573,3.219638122156335,3.474072942894384,3.3848103726162257,3.205722854839898,3.2259277324279783,3.2398147964677113
202204,2022-04-01,3.3589518163356757,3.4335548002970513,3.730935516446063,3.378794903556562,3.258561301761895,3.301840592496827,3.4335548002970513,3.449497136955136,3.2960772602647266,3.328232194222906,3.3555212932712957
202205,2022-05-01,3.1096999066822555,3.396904975255396,3.6852423594302817,3.3121633671724044,3.172636038899464,3.167501072304594,3.396904975255396,3.3165588307966543,3.0958129792594695,3.105497663044169,3.1091956671828207
202206,2022-06-01,3.2994622092917565,3.5314601336849036,3.7826808977318236,3.412799698384779,3.288850075904749,3.3246426628207266,3.5314601336849036,3.4387646545781534,3.256630920333947,3.279934583795002,3.297295453541615
202207,2022-07-01,3.347679956115149,3.658651847657587,3.8241223241878615,3.4161187157334187,3.290540540415274,3.326869930818675,3.658651847657587,3.4939776058333942,3.306979163306232,3.3292977986544607,3.345631093919335
202208,2022-08-01,2.9915814644352565,3.519703825275638,3.5326642311340763,3.1560862295510628,3.040824993651035,3.061216889856595,3.519703825275638,3.1756111867181227,2.9730844856022607,2.984664270661486,2.990770970386138
