epoch,train_loss,val_sharpe,val_mean_a,val_vol_a,val_util_a,val_risk_m,val_max_w_med,val_n_eff_med,val_ic_med,val_mu_std_med,val_select_score,val_select_key
1,-0.0023777317588350604,0.5972213320370807,0.10816240715830645,0.18110941682001666,-0.05032005794892029,0.002641374418453779,0.5812062621116638,2.3017465386795823,0.0012405086727306919,0.3032004237174988,-0.05032005794892029,util_a
2,-0.0009228954634939631,0.727721148931519,0.1357523121056147,0.18654440963301142,-0.02353818633710034,0.0026548416407119173,0.5669434666633606,2.2460526818861712,-0.008067623317792986,0.29805147647857666,-0.02353818633710034,util_a
3,0.0011464798063527616,0.4789121474469639,0.08885357689578087,0.18553210096877287,-0.07245680828928017,0.002688506419751017,0.6066568493843079,2.188767336813746,-0.0021610739346721586,0.2818886637687683,-0.07245680828928017,util_a
4,0.0032520460053568796,0.546430109886428,0.10408474775031208,0.19048135501061422,-0.06211503007798455,0.0027699962971382774,0.5972069501876831,2.2120529379270124,-0.009411597143418634,0.33356042206287384,-0.06211503007798455,util_a
5,-0.006395229709423369,0.574745431355157,0.1076240997412242,0.18725525053220377,-0.052493701799539855,0.002668630025679401,0.5977250933647156,2.127891120211113,0.001299588362908451,0.29522278904914856,-0.052493701799539855,util_a
6,-0.0047590001153626615,0.5879022251718375,0.10769663883256728,0.18318801021802697,-0.051874676300212745,0.0026595219188796666,0.5836552083492279,2.1619953302956993,-0.00294035728492033,0.32508470118045807,-0.051874676300212745,util_a
7,-0.0051502961562056,0.42647991194704166,0.0827389915008098,0.19400442830389972,-0.08232250050641596,0.002751024866787096,0.6264020502567291,1.9410780099523453,-1.2803372589409445e-05,0.2819451689720154,-0.08232250050641596,util_a
8,-0.000833100844396367,0.5532307471260288,0.10753965445328505,0.19438481142161415,-0.052958729292731724,0.0026749730624336127,0.5809804797172546,2.0946812071175516,-0.009524487401421335,0.27527762949466705,-0.052958729292731724,util_a
9,0.005243525840342045,0.5969970562119906,0.11273069528397173,0.18882956642812093,-0.04466303964727558,0.0026232289155207885,0.6028429269790649,2.151655101096118,0.002944139018902726,0.30204395949840546,-0.04466303964727558,util_a
10,0.001872486652462699,0.5758951952032487,0.1090773081756197,0.18940478941927535,-0.04763688310631551,0.0026119031880322535,0.5729239583015442,2.23504321548685,-0.001433303872644109,0.32252633571624756,-0.04763688310631551,util_a
11,-0.007827874918889609,0.42892011525301205,0.08159112136345356,0.19022451608476218,-0.0799152944178786,0.0026917735963555363,0.5794386267662048,2.181482640553911,0.0021500824744714805,0.3044736087322235,-0.0799152944178786,util_a
12,-0.0036750234042604766,0.5618362205325711,0.10448184330016375,0.1859649475794963,-0.05541624315083027,0.002664968107516567,0.5694186687469482,2.2926099300452103,0.00020381813277174898,0.30876800417900085,-0.05541624315083027,util_a
