epoch,train_loss,val_sharpe,val_mean_a,val_vol_a,val_util_a,val_risk_m,val_max_w_med,val_n_eff_med,val_ic_med,val_mu_std_med,val_select_score,val_select_key
1,-2.258275540338622,2.184671428590001,0.24655615026131272,0.11285731439178326,0.008348715957254171,0.001985061952533821,0.039284197613596916,47.31389158980955,-0.00529273765115716,0.3689708858728409,2.184671428590001,sharpe_a
2,-2.528183490037918,2.161622560196977,0.2442590636201203,0.11299801737621605,0.005666865035891533,0.0019882683215352395,0.03955252654850483,47.31772683452067,-0.02436880741286489,0.34700992703437805,2.161622560196977,sharpe_a
3,-2.3800234976742,2.1421971089227743,0.24349404219537973,0.11366556381717881,0.005142510170117021,0.0019862627668771893,0.038658201694488525,47.364473012191326,-0.044157865810016406,0.37851375341415405,2.1421971089227743,sharpe_a
4,-2.496261285410987,2.1481264672650275,0.24202839890494943,0.11266952974651877,0.006214868742972612,0.001965112751349807,0.040508903563022614,47.242010296582905,-0.02399730754481671,0.35050149261951447,2.1481264672650275,sharpe_a
5,-2.576538927025265,2.176253315193043,0.24108209507539868,0.11077850790170415,0.006750905653461814,0.0019527599118494738,0.039335744455456734,47.19622675719462,-0.029963648142683423,0.3355843424797058,2.176253315193043,sharpe_a
6,-2.464756834010283,2.1863660276110246,0.24064905289560556,0.11006805349805451,0.009140414651483297,0.0019292386520343523,0.039143286645412445,46.86523048275188,-0.02337090209179415,0.37511467933654785,2.1863660276110246,sharpe_a
7,-2.4764750980668597,2.19523160696672,0.24242615420371294,0.11043306475369681,0.011874490650370717,0.0019212638629445185,0.04108095169067383,46.73214357767099,-0.0222954209725089,0.34361276030540466,2.19523160696672,sharpe_a
8,-2.304319862690237,2.1567963115138347,0.23975855112075806,0.11116420676290799,0.008585363626480103,0.001926443229118983,0.04003171622753143,46.96272162369889,-0.03387869473313974,0.3730382174253464,2.1567963115138347,sharpe_a
9,-2.5938337213463254,2.1321396545149582,0.23862984962761402,0.11192036559151558,0.008165440522134304,0.0019205367425456643,0.04027225635945797,46.90124301877102,-0.03310384420435877,0.35919539630413055,2.1321396545149582,sharpe_a
10,-2.503443665181597,2.2252382512933484,0.24391416693106294,0.10961260745318863,0.014177510747686028,0.0019144721348614742,0.03993738815188408,46.896538153905084,-0.025275578073261546,0.3386736959218979,2.2252382512933484,sharpe_a
11,-2.689602424701055,2.2274939717884603,0.2422115164808929,0.10873722647347646,0.014352880418300629,0.001898821967188269,0.0404625553637743,46.7458859466083,-0.024266532997612545,0.3783947676420212,2.2274939717884603,sharpe_a
12,-2.50185069690148,2.2045504079013662,0.24063640926033258,0.10915441461245749,0.013952633133158088,0.0018890314677264541,0.03937697224318981,46.629979643913,-0.04492596220421186,0.3534848093986511,2.2045504079013662,sharpe_a
13,-2.330925623575846,2.2242188035848267,0.24306613393127918,0.10928157496793905,0.015232237288728356,0.0018986158053545903,0.040466221049427986,46.77975016655683,-0.042556121977021244,0.3579621911048889,2.2242188035848267,sharpe_a
14,-2.373898741271761,2.1524487022904344,0.23650603462010622,0.1098776636889354,0.0095122957136482,0.0018916144908871502,0.03979994170367718,46.67980856483267,-0.048092678047673906,0.36608342826366425,2.1524487022904344,sharpe_a
15,-2.5033394888871245,2.261043477085154,0.24318008730188012,0.10755215004229685,0.02025801269337535,0.001857683955070873,0.04220815189182758,46.33903037622538,-0.048527839970635304,0.3395286649465561,2.261043477085154,sharpe_a
16,-2.6812530358632407,2.2262740308141264,0.2416272284463048,0.10853436059518595,0.017310668248683214,0.0018693046683135133,0.04295329004526138,46.40189103811255,-0.04314478767261362,0.3514980673789978,2.2262740308141264,sharpe_a
17,-2.4012991635956698,2.2184531051742145,0.23960985196754336,0.10800762540640155,0.017562189139425755,0.0018503971902343135,0.0416200403124094,46.33621676097699,-0.03930308679984608,0.34243200719356537,2.2184531051742145,sharpe_a
18,-2.442236209081279,2.247108534329748,0.2425430677831173,0.10793562663995411,0.02025769534520805,0.0018523781036492437,0.04096495360136032,46.261242147379676,-0.045050171718219095,0.3586846739053726,2.247108534329748,sharpe_a
19,-2.3447099179029465,2.2139371446501492,0.2390394709073007,0.107970305969486,0.01764575717970729,0.001844947614396612,0.039766713976860046,46.20997574897005,-0.043316175725443065,0.32617776095867157,2.2139371446501492,sharpe_a
20,-2.4158519672022924,2.2655151106568137,0.24349553743377328,0.10747910542998497,0.024070150684565306,0.0018285448895767331,0.040764329954981804,46.021052356412,-0.04137045230864597,0.3565651476383209,2.2655151106568137,sharpe_a
21,-2.4109025796254477,2.264291393912338,0.24214024608954787,0.1069386417041066,0.02357191825285554,0.0018214027319724362,0.040233951061964035,46.04312810383243,-0.03744508441658055,0.3670154809951782,2.264291393912338,sharpe_a
22,-2.4898662749263973,2.2802964138302255,0.2433047415688634,0.10669873446755235,0.025797507958486676,0.0018125602800864726,0.04334752634167671,45.89197831999098,-0.036121527568502065,0.3433568626642227,2.2802964138302255,sharpe_a
23,-2.3423881373471684,2.29915534899184,0.24412909243255854,0.10618207792583823,0.027181643061339855,0.0018078954114268224,0.04204718954861164,45.96274127268324,-0.03521452709764686,0.34948115050792694,2.29915534899184,sharpe_a
24,-2.380843565488855,2.358204386402742,0.24947804445400834,0.10579152760894044,0.034726246260106564,0.0017895983182825148,0.041240060701966286,45.787259178253656,-0.03443031864967763,0.3645569980144501,2.358204386402742,sharpe_a
25,-2.487679878870646,2.292558276195879,0.24342219345271587,0.1061792827593208,0.028880485333502293,0.001787847567660113,0.041845984756946564,45.86150528537324,-0.033463161679033696,0.3287758529186249,2.292558276195879,sharpe_a
