epoch,train_loss,val_sharpe,val_mean_a,val_vol_a,val_util_a,val_risk_m,val_max_w_med,val_n_eff_med,val_ic_med,val_mu_std_med,val_select_score,val_select_key
1,-1.9777474752627313,1.3247749792415657,0.1914329426169085,0.14450223291896647,-0.034048531379085034,0.0018790122832999462,0.029008811339735985,60.695466603444196,0.01298030526577014,0.27578720450401306,1.3247749792415657,sharpe_a
2,-2.00336805005957,1.340516353339067,0.1922038187428067,0.14338043565280595,-0.030822256463579834,0.0018585506267198878,0.02919106464833021,60.60997711460651,0.012870860258842593,0.28896306455135345,1.340516353339067,sharpe_a
3,-2.1520678152197172,1.3567125963644253,0.19492712779901922,0.14367606545410397,-0.027626612999786932,0.001854614506656718,0.029112769290804863,60.58687316758369,0.009154466600963081,0.26184986531734467,1.3567125963644253,sharpe_a
4,-2.1052884866616557,1.3868739954895257,0.19627972641804564,0.14152671912157225,-0.022038849613939725,0.0018193214669332115,0.02961198054254055,60.1482743260961,0.007273941135250027,0.2700486183166504,1.3868739954895257,sharpe_a
5,-2.047908872898136,1.3876342930117544,0.19611545236936462,0.1413307910849647,-0.021562918360965945,0.0018139864227527545,0.0296895457431674,59.98446571506311,0.016729728502864395,0.28435927629470825,1.3876342930117544,sharpe_a
6,-1.9824590315776212,1.4066597664766636,0.19605646678246558,0.13937731884671167,-0.017916520475409925,0.0017831082271489624,0.029879387468099594,59.554180711439344,0.01009102759735556,0.2925487458705902,1.4066597664766636,sharpe_a
7,-1.9168851191976242,1.4150200574901313,0.19647261205439767,0.1388479343547064,-0.015925877766373258,0.001769987415173091,0.030233854427933693,59.465004631072645,0.009164040161282978,0.2742577791213989,1.4150200574901313,sharpe_a
8,-2.0592895766853223,1.434083319272447,0.19821167100841802,0.1382148919405482,-0.013021568573700886,0.0017602769965176573,0.029972082003951073,59.371915617143216,0.009310300724704979,0.2812926769256592,1.434083319272447,sharpe_a
9,-1.920000536101205,1.440469614217341,0.1980438578563432,0.1374856198979991,-0.01207684027031064,0.0017510058177221152,0.02984502539038658,59.32337358876824,0.0026036364311651594,0.28550437092781067,1.440469614217341,sharpe_a
10,-2.0744783947510377,1.4660072151553776,0.20043231327629957,0.13671986822628998,-0.006054650157845269,0.0017207246952845405,0.02954202890396118,59.055115300395315,0.007120254104869526,0.29283322393894196,1.4660072151553776,sharpe_a
11,-1.9618299129818166,1.4660016594621839,0.19939052063273266,0.13600975097423484,-0.005258753604721278,0.0017054106186454494,0.029267502948641777,58.92938639767972,-0.003766537509830174,0.28367599844932556,1.4660016594621839,sharpe_a
12,-2.04322548104184,1.4497466929289933,0.19706317448678118,0.13592938369612362,-0.006178162759169936,0.001693677810382926,0.029420386999845505,58.72912307889081,-0.009381906213272867,0.30039598047733307,1.4497466929289933,sharpe_a
13,-2.1404256096908023,1.4654936474339775,0.1981873317078377,0.1352358859101099,-0.0057164139579981565,0.001699197880548632,0.029185348190367222,59.02248164477601,-0.0032874054019098866,0.29177963733673096,1.4654936474339775,sharpe_a
14,-2.0539469165461406,1.5047762232690955,0.20135290827602148,0.133809203761262,0.0007214576083545884,0.0016719287555638908,0.029301872476935387,58.64200105543782,0.0009417404904473892,0.317512646317482,1.5047762232690955,sharpe_a
15,-2.191568332591227,1.509123467819916,0.20062858630747846,0.13294378530591533,0.0016959784164403877,0.0016577717324253172,0.029218442738056183,58.60031840978136,0.004229463319300209,0.3146766573190689,1.509123467819916,sharpe_a
16,-2.0653166025877,1.5107639286485108,0.20001521706581116,0.13239342909333868,0.0012586838565766811,0.0016563044434102874,0.029563757590949535,58.528350991287056,0.011775472913979923,0.3202514350414276,1.5107639286485108,sharpe_a
17,-2.0663673575036228,1.5191601608974132,0.19997671372645226,0.13163635992586908,0.0015853429795242846,0.0016532614228910664,0.029558598063886166,58.48777780734721,-0.004213980680939336,0.3138817697763443,1.5191601608974132,sharpe_a
18,-2.1399607038391486,1.538226262648985,0.2030742565790812,0.13201845626262293,0.007077807832198838,0.001633303739557353,0.029570283368229866,58.33634260649636,0.002403312003495011,0.3211783915758133,1.538226262648985,sharpe_a
19,-2.0475697976404,1.529443834334145,0.20079499560718733,0.13128628269836107,0.005469196320821841,0.001627714994053046,0.02964538149535656,58.19975785467374,-0.004377527043086208,0.3261764496564865,1.529443834334145,sharpe_a
20,-2.1980860255924717,1.5482367150976264,0.20166101403689635,0.13025205517273375,0.007854716037400067,0.0016150524833291355,0.029140904545783997,58.107440760661305,-0.007103500064717535,0.3188168555498123,1.5482367150976264,sharpe_a
21,-2.111105427145958,1.5470278846560253,0.20134580843538666,0.13015008354462076,0.007299211943366876,0.0016170549707668317,0.029675358906388283,58.1376896364597,-0.003851166723104618,0.32801981270313263,1.5470278846560253,sharpe_a
22,-2.132879191743476,1.562947030761931,0.20237729085298875,0.12948442069259863,0.009225108621952433,0.0016096015185919693,0.029058555141091347,58.1028295468369,-0.003633439075903172,0.3555794358253479,1.562947030761931,sharpe_a
23,-2.117896202419485,1.5684393666317535,0.20235930282312137,0.12901952547653944,0.011802854559694726,0.0015879704021952218,0.029635004699230194,57.61654836679304,0.004595258253530812,0.3602868914604187,1.5684393666317535,sharpe_a
24,-2.1471505846296037,1.5729656016859692,0.20364389803338173,0.12946494050062815,0.011202935808493445,0.0016036746852074026,0.029081308282911777,58.094408635693256,0.011450953196886512,0.33674952387809753,1.5729656016859692,sharpe_a
